	GSM2857543_M-17-1.CEL	GSM2857544_M-17-2.CEL	GSM2857545_M-17-3.CEL	GSM2857546_S-17-1.CEL	GSM2857547_S-17-2.CEL	GSM2857548_S-17-3.CEL	GSM2857549_C-17-1.CEL	GSM2857550_C-17-2.CEL	GSM2857551_C-17-3.CEL	GSM2857552_M-24-1.CEL	GSM2857553_M-24-2.CEL	GSM2857554_M-24-3.CEL	GSM2857555_S-24-1.CEL	GSM2857556_S-24-2.CEL	GSM2857557_S-24-3.CEL	GSM2857558_C-24-1.CEL	GSM2857559_C-24-2.CEL	GSM2857560_C-24-3.CEL	GSM2857561_M-49-1.CEL	GSM2857562_M-49-2.CEL	GSM2857563_M-49-3.CEL	GSM2857564_S-49-1.CEL	GSM2857565_S-49-2.CEL	GSM2857566_S-49-3.CEL	GSM2857567_C-49-1.CEL	GSM2857568_C-49-2.CEL	GSM2857569_C-49-3.CEL
Solyc01g005810.2	6.120719006	6.440394833	5.698163508	3.631033039	4.912167123	5.241440101	6.838450671	6.043373841	6.261343129	5.793931119	5.645012203	4.496510266	6.536014834	5.309317715	4.068269228	5.61351945	6.013829763	5.618756467	4.796121977	5.424534663	5.687162645	4.086797345	5.159223618	5.214268262	6.300557008	6.475885737	4.744221704
Solyc01g005820.2	8.696553195	8.731819923	7.944914405	6.151427329	7.001214753	8.13886111	8.618288736	7.929390802	8.119692516	8.526056259	8.648335767	7.260141507	9.181110172	7.84969415	7.32383733	7.821676435	8.451383742	8.039158747	7.240767963	7.670614733	7.911104002	6.797030384	7.469274545	7.43379536	8.764871949	8.677474768	6.988416241
Solyc01g005840.2	6.806349806	7.453799475	6.769267811	5.335888068	6.163042744	6.631731091	6.793299315	6.731890371	6.708728462	6.607085316	6.78107921	6.092797234	6.392903853	6.387735478	5.874201798	6.304290718	6.711916297	6.630909602	5.292230606	5.61801205	6.020782955	4.463187899	5.346394972	5.591147215	5.505123482	5.956854277	5.427607688
Solyc01g005850.1	2.574158078	2.593507539	3.12624104	3.931977427	3.476973969	3.349651143	2.666252979	3.037272218	3.02649183	2.696314557	2.869951835	3.196797627	2.624035074	3.402280671	3.743029831	2.639256158	2.686904695	3.320974625	3.470586733	3.522966425	2.987430363	3.753666877	3.567108932	2.978966186	2.652939297	2.612288742	3.57318472
Solyc01g005880.1	2.755330776	2.779760332	2.872711693	3.699912354	3.294099026	3.004314031	2.833743714	2.872711693	2.980297998	2.731598355	2.702107562	3.46009721	2.727526939	3.203242775	3.255620001	2.859742403	2.568160585	2.790646704	2.975917805	3.00907864	2.994274191	3.470782431	2.957561387	3.106500012	2.84634988	2.687377911	2.968686224
Solyc01g005890.1	2.755330776	2.779760332	2.872711693	3.699912354	3.294099026	3.004314031	2.833743714	2.872711693	2.980297998	2.731598355	2.702107562	3.46009721	2.727526939	3.203242775	3.255620001	2.859742403	2.568160585	2.790646704	2.975917805	3.00907864	2.994274191	3.470782431	2.957561387	3.106500012	2.84634988	2.687377911	2.968686224
Solyc01g005910.2	7.591572191	7.877737395	7.196096107	6.401583069	7.011031163	7.46719514	7.018954279	7.155202204	7.105655536	7.637951113	7.465425367	6.751619086	7.156885603	7.16868428	6.855876019	7.377011462	7.920898818	7.502388867	6.208303496	6.101262942	6.443828013	6.113920171	5.802806307	6.542255755	6.237194057	6.600392641	6.975322707
Solyc01g005930.2	5.19749521	5.266317214	4.895473773	3.551510513	4.058373545	4.602838372	5.03480983	5.145074615	4.738572868	4.43827706	4.917085829	4.221304414	5.469182825	5.753575791	4.369559648	4.705883441	5.656488528	5.641179828	3.78818731	4.164017657	5.220100529	5.003866674	4.664067792	5.363950417	4.829746676	5.229478883	5.237251197
Solyc01g005950.2	9.755497953	9.48038776	9.713936911	9.652253389	9.534958873	9.640389833	9.621897802	9.807679365	9.904629795	9.358012772	9.317874456	9.362754324	9.315615298	9.590849674	9.676154512	9.667243429	9.560590273	9.565017635	9.504370144	9.594832734	9.582363237	9.607041362	9.62135716	9.567662541	9.486191799	9.729610895	9.87877891
Solyc01g005960.2	9.409134802	9.171681143	9.331278909	8.896830767	9.190479557	9.239312689	9.169458351	9.353926477	9.432897926	8.996769959	9.189831047	9.11329618	8.869694729	9.267713835	9.353415386	9.42517532	9.324369051	9.398879396	9.530323734	9.51643272	9.416019024	9.068922615	9.342098063	9.230619394	9.208970549	9.573636832	9.406451032
Solyc01g005980.2	7.889691879	8.199788399	8.008648666	7.543464366	7.677881607	7.816262964	7.733395159	7.737319324	7.916568589	8.011188661	8.272306904	7.834993894	8.734725028	8.521104026	8.275845587	7.865878354	7.808541021	8.099281683	7.710995872	7.950680082	7.897837694	7.150122499	7.628454379	7.783604506	7.577889097	7.683959192	7.600097677
Solyc01g005990.2	11.2755473	11.07466107	11.52213146	10.98238431	10.66685208	11.39248417	11.59308707	11.72984467	11.65621384	10.80034659	10.87900199	11.18221034	10.54211219	10.57359401	10.66288121	11.44457644	11.52667441	11.35490216	11.63709484	10.87239553	11.1620255	8.598439313	11.15610621	9.422637606	11.52738706	11.80463731	10.86644504
Solyc01g006050.2	3.432166839	3.57893791	3.413751999	3.456034393	3.798711367	3.496756154	3.392547517	3.220814009	3.377106392	3.357891053	3.319012058	3.375869973	2.896044682	4.076283837	4.280588565	3.480114894	3.395306267	3.247069907	3.512879534	3.5283553	3.440760749	4.207359238	3.875333551	3.155032565	3.204614839	3.203610835	3.375877568
Solyc01g006090.2	3.939976387	3.95944159	3.804968897	3.62123039	4.009506344	3.872637948	4.142818124	4.049404871	3.954529761	4.045782339	3.94094896	4.134269299	3.747758906	3.677376795	3.905200417	4.109915082	4.38877991	3.968092481	3.986081628	4.297771995	3.737187595	3.943400511	3.897700806	3.894634897	4.519551578	4.273427867	4.152754762
Solyc01g006170.2	4.370382281	4.279335345	3.859957148	3.702255619	4.289306035	3.88668211	4.78831888	4.486855013	4.271481189	4.340498046	4.367300307	4.02505299	3.679579104	3.640111661	3.693207458	4.433496355	5.356271021	4.246266809	3.990144141	4.779605281	3.912361885	4.070862314	4.013174842	3.838590703	5.237166318	4.85778172	4.437690783
Solyc01g006190.2	8.337985503	8.295625179	7.836859846	6.147857287	6.982166998	7.758622605	8.315970089	7.916266511	7.799324151	7.770301044	7.768153245	7.111282	8.47670038	7.722328963	7.33289422	7.490514097	7.797219674	7.771533337	6.586030278	7.029401912	7.620222829	7.019578607	7.209292044	7.429497456	7.611210023	7.995804801	7.137523978
Solyc01g006230.2	8.374212086	8.215276537	8.581872209	9.866718751	9.20170502	8.514653757	8.548941967	9.021276432	8.880959385	8.725442741	8.238264055	9.51681918	8.214873516	8.69514579	8.741316377	8.849055119	8.220702566	8.455051051	9.287643822	9.063625941	8.872918567	9.793381566	9.131843662	9.554539097	8.657074501	8.098679555	9.36677778
Solyc01g006280.2	10.88438543	10.83657798	10.67619	10.35968369	10.48092723	10.61326629	10.95024192	10.76462973	10.93521981	10.93507979	10.9776157	10.76189254	10.69965944	10.62799759	10.56261935	11.02267015	10.84645782	11.10654471	10.36808603	10.38899273	10.6713405	9.960115445	9.861392426	10.03854694	10.65913325	10.54753414	10.27734927
Solyc01g006300.2	9.22603557	9.535118648	9.945065766	11.21290521	11.7986082	10.93658244	8.791245792	9.95805665	9.344984186	10.35776663	10.10917868	10.17289847	12.42687665	12.08827162	11.23402952	8.577958839	8.608114214	9.0271881	9.649375707	8.374279408	9.043014333	11.56502289	11.61036337	11.77506234	7.975720192	7.846372187	10.72986701
Solyc01g006350.2	6.909182081	6.689093354	6.192130165	5.356886866	5.683745812	6.103876532	7.245631106	6.607431269	6.717481876	6.453276174	6.518615553	5.123694699	7.34898555	6.126194951	5.545851554	6.524104048	6.962631622	6.64235446	6.023628547	5.761987467	6.645500874	5.257784658	5.562950679	5.645118876	6.777754657	7.116922469	5.880922375
Solyc01g006390.2	2.410099701	2.496120159	2.726154357	3.7981141	3.120592181	2.616741393	2.482887178	2.590434704	2.803188677	2.5234338	2.480915302	2.850074964	2.775840491	3.432854521	2.859314789	2.700347124	2.541095335	2.697512773	2.680254579	6.144086105	2.590580104	3.883654053	3.069885752	2.650377879	6.773919951	4.151229269	2.59958988
Solyc01g006400.2	10.89342452	10.44780403	10.29943	9.698256918	10.20489734	11.02214707	10.83076092	10.82475308	11.11538796	10.0725721	9.977487003	9.500299447	12.12521514	12.33933266	10.69934652	10.73927812	10.94707901	10.89214943	10.81988167	11.63224454	11.12777827	11.3813996	10.72519648	9.052657877	12.10334002	11.52616184	10.26161684
Solyc01g006430.2	11.00510717	10.65770629	10.49219864	9.717121496	10.50865236	10.27803399	11.15735264	11.02855143	11.0657694	10.41985593	10.37623415	10.28648593	11.59742673	10.82998227	10.92580321	10.5203884	10.6475415	10.40478757	10.90036001	10.8817914	11.22422023	10.98329191	11.13042193	10.86423681	11.22576196	11.35330946	10.64913015
Solyc01g006450.2	7.053428123	6.970124485	6.944708761	6.955517105	6.969582236	7.293731814	6.855523124	7.043149388	7.673930997	6.720075005	7.150221988	6.621593321	5.38396112	5.515668517	6.841603705	7.185342424	7.300856023	7.008871109	7.452210888	7.36048858	6.885725674	5.234904854	6.601268801	5.978396215	7.545728735	7.414769918	6.448444869
Solyc01g006490.2	6.720188392	6.670949091	7.212684704	7.85580138	7.984932972	7.226450047	6.501117935	6.807127829	6.821668073	7.077048417	7.069622651	7.497000264	6.497723938	7.711416233	7.641749171	7.057108752	6.762793456	6.995912344	7.578221012	7.430546368	7.237704621	8.349525448	7.587837309	7.785868562	6.539271375	6.764543577	7.565009538
Solyc01g006510.2	10.51942529	10.76610648	10.69487499	9.778657692	9.967934939	10.11323695	10.37039561	10.79266007	10.27266632	10.42457116	10.31153038	10.09438429	10.11559436	10.39253991	9.990418605	10.37175587	10.25151455	10.50866199	9.676036389	9.455717239	9.655869994	9.533443449	9.508499124	9.725688164	9.698620504	10.14332197	10.02909948
Solyc01g006540.2	4.96995504	5.180089236	4.859833194	5.884668712	5.686524844	4.911627902	5.674797814	5.802087767	5.644272137	4.91112461	4.870350126	5.517039669	4.733021101	4.977298013	6.028718209	5.997169218	5.9957438	5.721536622	5.956911634	5.736248332	5.153464893	5.687797415	6.454767459	4.652429352	5.900616198	6.279750649	6.438502778
Solyc01g006550.2	6.165503886	6.075187962	7.274208125	8.033428752	8.340435698	7.235054921	6.144686985	6.325610504	6.315007214	7.819790553	7.759221076	8.639218965	8.303855506	8.484846792	7.703884616	7.344523985	6.378466287	6.196342937	7.892536497	7.613033863	7.946540997	8.726236774	8.272373738	8.521529543	6.487876351	6.419595528	8.831629744
Solyc01g006560.2	6.757927028	6.589263261	6.73208256	7.467306445	7.62599695	6.534283218	8.288301443	8.354320654	7.966953603	6.765563416	6.692808199	7.744682951	6.44906935	6.678564329	8.225841837	8.627028707	8.543737461	8.348110854	8.46794836	8.144676866	7.024812767	7.361443103	9.489998262	6.144612079	8.702834687	9.52422632	9.262807283
Solyc01g006630.2	8.806919554	8.608948302	8.787108839	8.993969006	8.856129116	8.744925157	8.587260403	8.746482668	9.083192386	8.661971473	8.768069578	8.923810513	8.499331843	8.73192238	9.019162595	9.069051824	9.051435924	9.002582907	9.10021434	9.031694127	8.884063625	8.666771816	8.710315441	8.665787851	8.763124945	8.537848889	8.924791388
Solyc01g006710.2	6.251125266	5.794216649	6.308889477	7.538523502	6.972288324	6.196330627	5.595395172	5.835907579	5.935483503	6.035160136	6.159413605	6.958128697	5.743470288	6.808130654	7.014126635	6.287120039	5.949318832	6.40975918	6.810775032	6.788186525	6.448454019	7.469967543	6.926033883	6.809980754	5.892427608	6.201602052	7.102872763
Solyc01g006790.2	5.12421647	4.835693327	4.877389014	6.621553748	5.283562663	4.017306072	4.431244831	5.46814549	5.062548007	4.920484188	4.196289256	5.108269809	3.81383093	5.415360498	6.321191692	4.873368794	4.284226236	5.292364102	4.969684295	4.614421744	4.66770725	5.159375927	4.91326452	4.12865717	4.573171873	4.799684607	6.739332773
Solyc01g006800.2	6.932031033	7.00031312	7.091703446	7.55185648	7.355416851	7.139445751	6.873503011	6.865368761	7.025926318	7.202877256	7.127333589	7.139390759	7.00809503	7.290713642	7.260572542	6.699368206	6.782418151	7.146102222	7.327225381	7.104680241	7.196426955	7.699231174	7.459611639	7.371153159	7.067841825	7.116669745	6.861410618
Solyc01g006860.2	4.421549755	4.14621606	3.64611945	3.860912327	3.734624647	4.222335183	4.163587616	4.153411219	4.139702307	3.935441465	3.847721355	3.483754774	4.118550377	3.956089058	3.603614279	4.199337841	4.211881498	3.802424118	3.678796547	3.855316655	4.098710514	3.702594063	3.690483398	3.956089058	3.995340784	3.759004929	3.815938708
Solyc01g006900.2	11.28801656	11.35887797	11.1905913	10.12662607	10.85297886	11.42935186	11.06136328	10.95658251	10.98527318	11.42646866	11.46724824	10.67369973	12.33713895	12.21795154	11.58315539	10.8793006	11.07082001	11.35557874	10.99094302	11.10762425	11.51747451	10.77376879	10.91947202	11.32084686	11.13813505	11.35667453	11.13253972
Solyc01g006940.2	9.946774619	9.99766852	8.944474527	7.977643358	8.083742838	9.247713177	9.67092801	9.202983627	9.272391651	9.502313072	9.288309529	7.861131501	8.778042359	7.727464371	8.021605869	8.978676882	9.410062425	9.149846324	7.479939731	7.313383527	7.956448845	5.321500907	6.673956357	7.179975693	9.062332771	8.998886171	7.188227588
Solyc01g007000.2	4.285456141	4.279040392	5.226081866	5.567754077	5.208213478	4.953076781	4.414537633	4.754539142	4.607788662	4.329918167	4.882247656	5.367831214	3.864668628	4.381229252	4.196682568	4.542412372	4.616626514	3.723332119	5.751032212	4.460922625	4.182883501	5.780826694	5.108364255	3.870663537	4.167395449	3.719166688	4.823205724
Solyc01g007010.2	4.034354602	4.07076166	4.622307785	5.335921334	4.570976156	4.360034659	4.046755733	4.379128141	4.319282078	3.934999043	4.160813099	4.817817169	3.588030247	4.057860597	3.88597789	4.010366752	4.228278868	3.417450614	4.895292688	4.109966842	3.565685084	5.17046261	4.510740636	3.341199773	3.919239323	3.37868171	4.456739597
Solyc01g007020.2	4.285456141	4.279040392	5.226081866	5.567754077	5.208213478	4.953076781	4.414537633	4.754539142	4.607788662	4.329918167	4.882247656	5.367831214	3.864668628	4.381229252	4.196682568	4.542412372	4.616626514	3.723332119	5.751032212	4.460922625	4.182883501	5.780826694	5.108364255	3.870663537	4.167395449	3.719166688	4.823205724
Solyc01g007030.2	4.53655768	4.487319123	5.829855947	5.79958682	5.8454508	5.546118902	4.782319532	5.129950142	4.896295246	4.724837291	5.603682213	5.917845259	4.141307008	4.704597906	4.507387246	5.074457993	5.00497416	4.029213625	6.606771736	4.811878408	4.800081918	6.391190777	5.705987873	4.400127301	4.415551574	4.059651666	5.189671851
Solyc01g007110.2	6.937977348	7.205053853	6.78766808	4.707082004	5.513883802	6.822783804	7.040696871	6.673213606	6.718035553	7.068699953	7.140323141	5.974721742	7.877356754	6.808327865	5.972354085	6.305285734	6.790905813	6.638177087	5.86186581	6.370763781	7.091018568	4.970315104	6.099352237	6.926199073	7.087023412	7.333443325	5.694101893
Solyc01g007140.2	9.608795482	9.532582157	9.884913012	10.86254904	10.41041466	9.903066974	9.432617561	9.657771553	9.987812072	9.801846662	9.770335429	10.19024069	9.510816918	10.04464653	10.45071051	9.857479669	9.695139193	9.797536925	10.45404807	10.22969632	9.730589335	10.52530552	10.17766179	10.06891765	10.00674527	9.842422168	10.02274745
Solyc01g007150.2	8.504913799	8.33996797	7.972066167	7.395434358	7.317395817	8.161464276	8.723419673	8.227782304	8.341468554	7.860466335	7.980187656	7.341021802	8.645267838	7.884086766	7.795586364	8.040944923	8.356716732	8.113931955	7.725799441	7.986308609	8.198723443	7.524214273	7.675131908	7.807713852	8.508132784	8.542032864	7.640601391
Solyc01g007220.2	8.780993966	9.309757854	10.02078194	10.12555671	10.73729216	10.29934712	8.258986089	8.652860077	8.304667758	10.48872415	10.64257608	10.2892741	10.50724652	11.16426767	10.19101268	9.241478937	9.149912523	9.146269061	9.805927979	9.774343414	10.24176275	10.31606546	10.20750043	10.71899708	7.900756456	8.346965229	10.42849825
Solyc01g007250.2	5.52024973	5.456647525	5.453581864	5.241890798	5.323409492	5.370644724	5.154899041	5.448253146	5.376763825	5.632742219	5.470099083	5.379076331	5.654782184	5.828201883	5.090170215	5.47129884	5.633169577	5.412095097	5.166143272	5.129691449	5.047516839	5.819597345	5.297301371	5.716780404	5.785656155	5.90230545	5.332497446
Solyc01g007300.1	5.795947842	6.19649869	5.776841289	6.970500623	6.700854994	5.985153932	5.953809049	5.983673149	5.463647785	6.113575565	5.76635662	6.348472802	4.897278903	5.47286212	6.12789646	6.186961829	5.577005906	5.636629921	6.243591029	5.654056368	5.164700646	6.218825555	5.432708649	5.224444199	5.952785022	5.705163414	6.382714765
Solyc01g007320.2	13.41765714	13.39520033	12.40944599	10.66877629	11.31670956	12.38919934	13.48560627	12.9523333	12.77037143	12.78761915	12.35953735	10.86362998	13.07668369	11.17848375	11.21989476	12.35554908	12.8416007	12.27600252	10.8627559	10.95589083	11.86435749	8.960942226	10.33574554	10.72597	12.74445474	12.7791934	11.41160963
Solyc01g007330.2	11.61404032	11.99857802	11.29075026	10.69554289	11.14533067	11.09393831	12.15341858	11.79473477	11.87664359	11.97075946	11.64318479	10.48847377	10.55281141	10.28831866	10.60709295	11.31105235	11.12755949	11.47946408	10.77704496	10.97651997	11.1264429	9.708728676	9.64805021	10.32519034	12.10463595	12.33704643	11.81572298
Solyc01g007360.2	10.41714596	10.34960453	9.511840367	8.9095756	8.972999783	9.818904654	10.42958563	10.18118612	9.991030912	9.814615476	9.3871195	8.787647573	9.213215021	8.385676087	8.649295875	9.436007115	9.573484256	9.508079578	8.443368893	8.040049249	8.523522335	7.396472251	7.428363103	7.814735062	9.520318396	9.430573547	8.438702221
Solyc01g007370.2	5.078375069	4.958977888	3.814642769	4.686437779	4.07746382	4.212544403	5.457774325	4.454405805	3.980029638	4.513447717	3.951077919	3.684006866	4.314396904	3.147838989	3.334641556	4.203511508	3.999362771	3.842903378	3.76304923	3.588080113	3.330801946	3.292673923	3.249637516	3.206248531	4.656678763	4.298452617	3.426497793
Solyc01g007380.1	9.358259856	9.443090522	9.099738989	8.987107096	9.440826413	9.187658502	9.438180075	9.312892456	9.40326371	9.402916929	9.067788995	9.00647765	8.109505708	8.134802043	8.536081399	9.149387497	8.649662951	9.089619616	8.62385752	8.416293585	8.367785961	7.996671771	7.828321127	8.228011301	9.158893296	9.094069508	8.953312165
Solyc01g007410.2	6.904925458	7.477148083	8.264074499	8.816837023	8.575956721	7.242953804	7.098855918	7.929686199	8.302573787	6.892198201	6.790769461	7.941912761	5.117470851	6.862892313	8.30784293	7.44680913	6.764647395	7.719382111	7.993622297	6.751411446	6.571569047	7.228899261	6.790274699	5.844818819	7.195629778	7.445801334	8.166962805
Solyc01g007430.2	8.739261038	9.195099126	9.184616285	9.813320545	9.835390638	8.8668938	8.839881035	9.686578811	9.532023327	9.047226426	8.807759127	9.533602961	7.447672981	8.681668193	9.345572442	8.821458608	8.324616893	8.624830185	9.235161157	8.741447972	8.447974841	8.676771947	8.908915131	8.891368392	9.070773437	9.220645287	9.700466502
